,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104969024658,10137.200454235077
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.544188976287842
2,2019-02-28,SELL,NVDA,12749,3.8539793491363525,49143.92691111565
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.5186355113983154
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.14497065544
5,2019-03-29,SELL,NVDA,25169,4.400113582611084,162996.6037313938
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.9010088443756104
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.4538652897
8,2019-04-30,SELL,NVDA,18473,4.451748371124268,227104.60152506828
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.121552228927612
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.81273055077
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.12396764755
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.354199886322021
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.47401189804
14,2019-06-28,BUY,NVDA,12893,4.05670166015625,0.4195075035095215
15,2019-07-31,SELL,NVDA,955,4.360400676727295,4164.602153778076
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.880685806274414
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.00949573517
18,2019-08-30,BUY,NVDA,377,4.154504776000977,27242.7611951828
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.772019386291504
20,2019-09-30,SELL,NVDA,2049,4.272921085357666,8771.98732328415
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.881215572357178
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.501389980316
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.65123128891
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.33791971206665
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.46856355667
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28613.308651447296
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,186.68961000442505
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1156.6196026802063
29,2019-12-31,SELL,NVDA,11901,5.783753395080566,69989.06875753403
30,2019-12-31,BUY,CSCO,1730,40.44773864746094,14.480897426605225
