,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NFLX,2935,340.6600036621094,162.88925170898438
1,2019-04-30,SELL,NFLX,2935,371.8299865722656,1091483.8998413086
2,2019-04-30,BUY,META,5625,194.03880310058594,15.632400512695312
3,2019-06-04,SELL,META,5625,163.52532958984375,919845.6113433838
4,2019-06-28,BUY,META,4872,188.77886962890625,114.95851135253906
5,2019-09-30,SELL,META,4872,176.4260711669922,859662.7772369385
6,2019-09-30,BUY,AAPL,16257,52.87678909301758,44.816951751708984
7,2019-10-31,SELL,AAPL,16257,58.7825927734375,955673.4276695251
8,2019-10-31,BUY,NVDA,189239,5.050086498260498,0.1088252067565918
9,2019-11-29,SELL,NVDA,189239,5.433222770690918,1028177.7527279854
10,2019-11-29,BUY,AAPL,15838,64.91654968261719,29.438854694366455
