,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,776,39.45886993408203,69379.91693115234
1,2019-01-31,BUY,GOOGL,730,54.70120620727539,29448.03639984131
2,2019-01-31,BUY,TSLA,1427,20.584667205810547,73.7162971496582
3,2019-02-28,SELL,AAPL,776,41.93505096435547,32615.315845489502
4,2019-02-28,BUY,GOOGL,92,55.94171142578125,27468.678394317627
5,2019-02-28,BUY,TSLA,1307,20.982667922973633,44.33141899108887
6,2019-03-29,SELL,GOOGL,282,58.401790618896484,16513.636373519897
7,2019-03-29,BUY,AAPL,97,45.256378173828125,12123.76769065857
8,2019-03-29,BUY,TSLA,652,18.57466697692871,13.084821701049805
9,2019-04-30,SELL,AAPL,97,49.06691360473633,4772.575441360474
10,2019-04-30,SELL,GOOGL,47,64.57591247558594,7807.643327713013
11,2019-04-30,BUY,TSLA,485,16.097999572753906,0.11353492736816406
12,2019-05-31,SELL,GOOGL,194,55.86797332763672,10838.500360488892
13,2019-05-31,SELL,TSLA,282,12.54800033569336,14377.036455154419
14,2019-05-31,BUY,AAPL,334,42.922245025634766,41.00661659240723
15,2019-06-28,SELL,GOOGL,299,53.637062072753906,16078.488176345825
16,2019-06-28,SELL,TSLA,59,14.855999946594238,16954.992173194885
17,2019-06-28,BUY,AAPL,352,48.08351516723633,29.594834327697754
18,2019-07-31,SELL,AAPL,25,50.25971603393555,1286.0877351760864
19,2019-07-31,BUY,TSLA,79,16.150667190551758,10.185027122497559
20,2019-08-30,SELL,AAPL,47,50.506248474121094,2383.978705406189
21,2019-08-30,BUY,TSLA,161,14.780667304992676,4.291269302368164
22,2019-09-30,SELL,AAPL,40,52.876792907714844,2119.362985610962
23,2019-09-30,BUY,TSLA,131,16.142000198364258,4.760959625244141
24,2019-10-22,SELL,AAPL,574,58.118072509765625,33364.53458023071
25,2019-10-25,SELL,TSLA,3901,19.978666305541992,111301.31183815002
26,2019-10-31,BUY,AAPL,273,58.78260040283203,95253.66192817688
27,2019-10-31,BUY,GOOGL,374,62.807315826416016,71763.72580909729
28,2019-10-31,BUY,TSLA,3416,21.000667572021484,25.445383071899414
29,2019-11-29,SELL,AAPL,272,64.91654205322266,17682.744821548462
30,2019-11-29,SELL,TSLA,182,22.086000442504883,21702.39690208435
31,2019-11-29,BUY,GOOGL,331,65.3695297241211,65.08256340026855
32,2019-12-17,SELL,TSLA,3234,25.433332443237305,82316.47968482971
33,2019-12-31,SELL,AAPL,1,70.6558837890625,82387.13556861877
34,2019-12-31,BUY,GOOGL,46,66.7435531616211,79316.9321231842
35,2019-12-31,BUY,TSLA,2867,27.64666748046875,53.93645668029785
