,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,513,39.45887756347656,979757.5958099365
1,2019-01-31,BUY,MSFT,343,100.26834106445312,945365.5548248291
2,2019-01-31,BUY,SNAP,33043,6.570000171661377,728273.0391526222
3,2019-01-31,BUY,TSLA,12290,20.584667205810547,475287.4791932106
4,2019-01-31,BUY,WMT,16539,28.735246658325195,35.23471117019653
5,2019-02-28,SELL,AAPL,512,41.93505096435547,21505.980804920197
6,2019-02-28,SELL,MSFT,343,106.17723846435547,57924.77359819412
7,2019-02-28,SELL,SNAP,3023,9.8100004196167,87580.4048666954
8,2019-02-28,SELL,TSLA,1931,20.982667922973633,128097.93662595749
9,2019-02-28,BUY,WMT,4307,29.738550186157227,14.000974178314209
10,2019-03-29,SELL,AAPL,1,45.25637435913086,59.25734853744507
11,2019-03-29,SELL,SNAP,137,10.789999961853027,1537.4873433113098
12,2019-03-29,SELL,WMT,2634,29.59992027282715,79503.67734193802
13,2019-03-29,BUY,TSLA,4280,18.57466697692871,4.102680683135986
14,2019-04-30,SELL,SNAP,3163,11.220000267028809,35492.96352529526
15,2019-04-30,SELL,WMT,2373,30.949932098388672,108937.15239477158
16,2019-04-30,BUY,TSLA,6767,16.097999572753906,1.989285945892334
17,2019-05-31,SELL,SNAP,6161,11.989999771118164,73872.3778758049
18,2019-05-31,BUY,TSLA,3285,12.54800033569336,32652.196773052216
19,2019-05-31,BUY,WMT,1042,31.307353973388672,29.933932781219482
20,2019-06-28,SELL,SNAP,3696,14.579999923706055,53917.6136507988
21,2019-06-28,BUY,AAPL,143,48.0835075378418,47041.67207288742
22,2019-06-28,BUY,TSLA,2994,14.855999946594238,2562.8082327842712
23,2019-06-28,BUY,WMT,74,33.73069763183594,66.73660802841187
24,2019-07-31,SELL,SNAP,8952,16.93000030517578,151624.099339962
25,2019-07-31,BUY,AAPL,474,50.259708404541016,127800.99755620956
26,2019-07-31,BUY,TSLA,3681,16.150667190551758,68350.39162778854
27,2019-07-31,BUY,WMT,1989,34.331172943115234,65.68864393234253
28,2019-08-30,SELL,WMT,6542,35.12207794189453,229834.32253980637
29,2019-08-30,BUY,AAPL,142,50.50624465942383,222662.43579816818
30,2019-08-30,BUY,SNAP,7368,15.779999732971191,106395.39776563644
31,2019-08-30,BUY,TSLA,7198,14.780667304992676,4.154504299163818
32,2019-09-30,SELL,AAPL,680,52.87678527832031,35960.368493556976
33,2019-09-30,SELL,WMT,3087,36.467472076416016,148535.45479345322
34,2019-09-30,BUY,SNAP,6274,16.020000457763672,48025.97192144394
35,2019-09-30,BUY,TSLA,2975,16.142000198364258,3.521331310272217
36,2019-10-31,SELL,AAPL,78,58.7826042175293,4588.564460277557
37,2019-10-31,SELL,TSLA,1438,21.000667572021484,34787.52442884445
38,2019-10-31,SELL,WMT,9081,36.359718322753906,364970.1265177727
39,2019-10-31,BUY,SNAP,24560,14.859999656677246,8.534949779510498
40,2019-11-29,SELL,TSLA,631,22.086000442504883,13944.801229000092
41,2019-11-29,SELL,WMT,234,36.56290817260742,22500.52174139023
42,2019-11-29,BUY,SNAP,1465,15.350000381469727,12.771182537078857
43,2019-12-31,SELL,TSLA,9891,27.64666748046875,273465.9592318535
44,2019-12-31,BUY,SNAP,17209,15.890000343322754,14.943323612213135
