,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,CSCO,4238,38.9079475402832,835108.1183242798
1,2019-01-31,BUY,INTC,927,40.913936614990234,797180.8990821838
2,2019-01-31,BUY,NVDA,162126,3.407104969024658,244800.5988740921
3,2019-01-31,BUY,TSLA,11890,20.584667205810547,48.90579700469971
4,2019-02-28,SELL,NVDA,18959,3.853978395462036,73116.48219656944
5,2019-02-28,BUY,CSCO,956,42.97282791137695,32034.458713293076
6,2019-02-28,BUY,INTC,508,46.10991287231445,8610.622974157333
7,2019-02-28,BUY,TSLA,407,20.982667922973633,70.67712950706482
8,2019-03-06,SELL,TSLA,12297,18.43600082397461,226778.17926192284
9,2019-03-29,SELL,CSCO,439,44.44717025756836,246290.48700499535
10,2019-03-29,SELL,INTC,289,45.99730682373047,259583.70867705345
11,2019-03-29,SELL,NVDA,9880,4.400114059448242,303056.8355844021
12,2019-03-29,BUY,TSLA,16315,18.57466697692871,11.143855810165405
13,2019-04-26,SELL,TSLA,16315,16.5086669921875,269350.0458333492
14,2019-04-30,SELL,CSCO,514,47.05052185058594,293534.0140645504
15,2019-04-30,SELL,INTC,832,44.26517105102539,330362.6363790035
16,2019-04-30,SELL,NVDA,2100,4.451749801635742,339711.3109624386
17,2019-04-30,BUY,TSLA,21102,16.097999572753906,11.323978185653687
18,2019-05-10,SELL,INTC,314,40.62374496459961,12767.179897069931
19,2019-05-18,SELL,TSLA,21102,14.0686674118042,309644.19962096214
20,2019-05-31,BUY,CSCO,316,44.90461730957031,295454.3405511379
21,2019-05-31,BUY,NVDA,12517,3.4572551250457764,252179.87815093994
22,2019-05-31,BUY,TSLA,20096,12.54800033569336,15.263404846191406
23,2019-06-28,SELL,TSLA,2275,14.855999946594238,33812.66328334808
24,2019-06-28,BUY,CSCO,491,46.71522521972656,10875.487700462341
25,2019-06-28,BUY,NVDA,2680,4.056702136993408,3.525973320007324
26,2019-07-31,SELL,CSCO,10,47.63424301147461,479.8684034347534
27,2019-07-31,SELL,TSLA,219,16.150667190551758,4016.8645181655884
28,2019-07-31,BUY,NVDA,921,4.3604021072387695,0.9341773986816406
29,2019-08-06,SELL,NVDA,147305,3.74753475189209,552031.540804863
30,2019-08-16,SELL,CSCO,5038,39.01335525512695,748580.8245801926
31,2019-08-30,SELL,TSLA,1996,14.780667304992676,778083.036520958
32,2019-08-30,BUY,CSCO,2618,39.873756408691406,673693.5422430038
33,2019-08-30,BUY,MSFT,225,131.6617431640625,644069.6500310898
34,2019-08-30,BUY,NVDA,154994,4.154504776000977,146.3367795944214
35,2019-09-30,SELL,CSCO,1381,41.19810485839844,57040.91958904266
36,2019-09-30,SELL,MSFT,98,131.29000854492188,69907.34042644501
37,2019-09-30,SELL,TSLA,7334,16.142000198364258,188292.76988124847
38,2019-09-30,BUY,NVDA,44066,4.272921085357666,2.2293338775634766
39,2019-10-31,SELL,CSCO,1237,40.422237396240234,50004.53699302673
40,2019-10-31,SELL,MSFT,127,137.84829711914062,67511.2707271576
41,2019-10-31,SELL,TSLA,6431,21.000667572021484,202566.56388282776
42,2019-10-31,BUY,NFLX,3,291.45001220703125,201692.21384620667
43,2019-10-31,BUY,NVDA,39895,5.05008602142334,219.03202152252197
44,2019-11-29,SELL,TSLA,1124,22.086000442504883,25043.69651889801
45,2019-11-29,BUY,NFLX,6,315.92999267578125,23148.116562843323
46,2019-11-29,BUY,NVDA,4260,5.433221817016602,2.5916223526000977
47,2019-12-31,SELL,NVDA,7340,5.783752918243408,42455.338042259216
48,2019-12-31,SELL,TSLA,716,27.64666748046875,62250.35195827484
49,2019-12-31,BUY,CSCO,1467,40.44773483276367,2913.5249586105347
50,2019-12-31,BUY,NFLX,9,323.30999755859375,3.734980583190918
