,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,513,39.45888137817383,979757.5938529968
1,2019-01-31,BUY,MSFT,343,100.26834106445312,945365.5528678894
2,2019-01-31,BUY,SNAP,33043,6.570000171661377,728273.0371956825
3,2019-01-31,BUY,TSLA,12290,20.584667205810547,475287.4772362709
4,2019-01-31,BUY,WMT,16539,28.735248565673828,35.20120859146118
5,2019-02-28,SELL,AAPL,512,41.935035705566406,21505.93948984146
6,2019-02-28,SELL,MSFT,343,106.17721557617188,57924.724432468414
7,2019-02-28,SELL,SNAP,3023,9.8100004196167,87580.3557009697
8,2019-02-28,SELL,TSLA,1931,20.982667922973633,128097.88746023178
9,2019-02-28,BUY,WMT,4307,29.73854637145996,13.968238353729248
10,2019-03-29,SELL,SNAP,137,10.789999961853027,1492.198233127594
11,2019-03-29,SELL,WMT,2634,29.599916458129883,79458.3781838417
12,2019-03-29,BUY,TSLA,4277,18.57466697692871,14.527523517608643
13,2019-04-30,SELL,SNAP,3163,11.220000267028809,35503.38836812973
14,2019-04-30,SELL,WMT,2373,30.94993019104004,108947.57271146774
15,2019-04-30,BUY,TSLA,6767,16.097999572753906,12.409602642059326
16,2019-05-31,SELL,SNAP,6161,11.989999771118164,73882.79819250107
17,2019-05-31,BUY,TSLA,3289,12.54800033569336,32612.42508840561
18,2019-05-31,BUY,WMT,1041,31.307357788085938,21.465631008148193
19,2019-06-28,SELL,SNAP,3696,14.579999923706055,53909.145349025726
20,2019-06-28,BUY,AAPL,142,48.08351135253906,47081.28673696518
21,2019-06-28,BUY,TSLA,2994,14.855999946594238,2602.42289686203
22,2019-06-28,BUY,WMT,76,33.7307014465332,38.88958692550659
23,2019-07-31,SELL,SNAP,8952,16.93000030517578,151596.2523188591
24,2019-07-31,BUY,AAPL,474,50.259708404541016,127773.15053510666
25,2019-07-31,BUY,TSLA,3680,16.150667190551758,68338.69527387619
26,2019-07-31,BUY,WMT,1989,34.33116912841797,53.99987745285034
27,2019-08-30,SELL,WMT,6543,35.12207794189453,229857.75585126877
28,2019-08-30,BUY,AAPL,142,50.506256103515625,222685.86748456955
29,2019-08-30,BUY,SNAP,7368,15.779999732971191,106418.82945203781
30,2019-08-30,BUY,TSLA,7198,14.780667304992676,27.586190700531006
31,2019-09-30,SELL,AAPL,680,52.87679672241211,35983.807961940765
32,2019-09-30,SELL,WMT,3087,36.467472076416016,148558.894261837
33,2019-09-30,BUY,SNAP,6274,16.020000457763672,48049.41138982773
34,2019-09-30,BUY,TSLA,2976,16.142000198364258,10.818799495697021
35,2019-10-31,SELL,AAPL,79,58.7825927734375,4654.6436285972595
36,2019-10-31,SELL,TSLA,1439,21.000667572021484,34874.604264736176
37,2019-10-31,SELL,WMT,9081,36.35970687866211,365057.1024298668
38,2019-10-31,BUY,SNAP,24566,14.859999656677246,6.350863933563232
39,2019-11-29,SELL,TSLA,630,22.086000442504883,13920.53114271164
40,2019-11-29,SELL,WMT,233,36.562904357910156,22439.687858104706
41,2019-11-29,BUY,SNAP,1461,15.350000381469727,13.337300777435303
42,2019-12-31,SELL,TSLA,9892,27.64666748046875,273494.1720175743
43,2019-12-31,SELL,WMT,1,36.924827575683594,273531.09684515
44,2019-12-31,BUY,SNAP,17214,15.890000343322754,0.6309351921081543
