,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,AAPL,2045,39.45887756347656,919306.5953826904
1,2019-01-31,BUY,MSFT,847,100.2683334350586,834379.3169631958
2,2019-01-31,BUY,SNAP,38625,6.570000171661377,580613.0603327751
3,2019-01-31,BUY,TSLA,13441,20.584667205810547,303934.54841947556
4,2019-01-31,BUY,WMT,10576,28.735240936279297,30.64027738571167
5,2019-02-28,SELL,AAPL,191,41.935054779052734,8040.235740184784
6,2019-02-28,SELL,MSFT,143,106.17723083496094,23223.579749584198
7,2019-02-28,SELL,SNAP,6767,9.8100004196167,89607.8525891304
8,2019-02-28,BUY,TSLA,1048,20.982667922973633,67618.01660585403
9,2019-02-28,BUY,WMT,2273,29.738550186157227,22.292032718658447
10,2019-03-29,SELL,AAPL,115,45.25638198852539,5226.775961399078
11,2019-03-29,SELL,MSFT,127,110.68291473388672,19283.50613260269
12,2019-03-29,SELL,SNAP,2783,10.789999961853027,49312.07602643967
13,2019-03-29,SELL,WMT,913,29.59991455078125,76336.79801130295
14,2019-03-29,BUY,TSLA,4109,18.57466697692871,13.491403102874756
15,2019-04-30,SELL,TSLA,18598,16.097999572753906,299404.08745718
16,2019-04-30,BUY,AAPL,1138,49.066898345947266,243565.95713949203
17,2019-04-30,BUY,MSFT,156,122.83692932128906,224403.39616537094
18,2019-04-30,BUY,SNAP,7466,11.220000267028809,140634.87417173386
19,2019-04-30,BUY,WMT,4540,30.949934005737305,122.17378568649292
20,2019-05-31,SELL,MSFT,56,119.45332336425781,6811.55989408493
21,2019-05-31,SELL,SNAP,4457,11.989999771118164,60250.98887395859
22,2019-05-31,BUY,AAPL,779,42.92224884033203,26814.557027339935
23,2019-05-31,BUY,WMT,856,31.307361602783203,15.455495357513428
24,2019-06-28,SELL,SNAP,5882,14.579999923706055,85775.01504659653
25,2019-06-28,BUY,AAPL,1240,48.0835075378418,26151.4656996727
26,2019-06-28,BUY,MSFT,57,127.45294952392578,18886.64757680893
27,2019-06-28,BUY,WMT,557,33.7307014465332,98.6468710899353
28,2019-07-31,SELL,SNAP,4087,16.93000030517578,69291.55811834335
29,2019-07-31,BUY,AAPL,1183,50.25971603393555,9834.314050197601
30,2019-07-31,BUY,MSFT,34,133.3434600830078,5300.636407375336
31,2019-07-31,BUY,WMT,152,34.33116912841797,82.29869985580444
32,2019-08-30,SELL,WMT,801,35.122074127197266,28215.080075740814
33,2019-08-30,BUY,AAPL,418,50.506256103515625,7103.465024471283
34,2019-08-30,BUY,MSFT,3,131.66177368164062,6708.479703426361
35,2019-08-30,BUY,SNAP,422,15.779999732971191,49.31981611251831
36,2019-09-30,SELL,WMT,923,36.46747589111328,33708.80006361008
37,2019-09-30,BUY,AAPL,45,52.876792907714844,31329.34438276291
38,2019-09-30,BUY,MSFT,73,131.2899932861328,21745.174872875214
39,2019-09-30,BUY,SNAP,1357,16.020000457763672,6.034251689910889
40,2019-10-31,SELL,AAPL,1409,58.7826042175293,82830.72359418869
41,2019-10-31,SELL,WMT,254,36.359710693359375,92066.09011030197
42,2019-10-31,BUY,MSFT,23,137.8483123779297,88895.57892560959
43,2019-10-31,BUY,SNAP,5977,14.859999656677246,77.36097764968872
44,2019-11-29,SELL,AAPL,1147,64.91653442382812,74536.62596178055
45,2019-11-29,SELL,MSFT,12,145.69186401367188,76284.92832994461
46,2019-11-29,BUY,SNAP,4247,15.350000381469727,11093.476709842682
47,2019-11-29,BUY,WMT,303,36.56291580200195,14.913221836090088
48,2019-12-31,SELL,AAPL,2310,70.6558837890625,163230.00477457047
49,2019-12-31,SELL,MSFT,368,150.73252868652344,218699.5753312111
50,2019-12-31,SELL,SNAP,6461,15.890000343322754,321364.8675494194
51,2019-12-31,SELL,WMT,6325,36.92483901977539,554914.4743494987
52,2019-12-31,BUY,TSLA,20071,27.64666748046875,18.21134901046753
